2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
2.03533e-32,0
862,303
723,375
720,362
721,364
720,359
773,383
770,383
772,383
772,386
777,399
790,411
785,402
784,420
782,433
783,425
775,407
731,287
730,290
725,291
725,292
726,294
754,290
754,294
752,291
750,297
749,295
744,304
677,341
677,336
679,337
678,334
678,333
676,334
678,335
701,318
706,316
707,312
706,311
706,311
706,315
705,315
708,314
704,313
705,311
705,314
718,346
717,347
718,349
750,360
750,360
751,359
745,356
738,351
739,353
740,352
739,352
671,335
619,336
619,339
617,337
620,371
621,382
619,379
611,391
598,406
604,408
606,406
606,406
606,406
688,326
688,323
685,322
686,325
685,320
721,353
736,359
734,361
737,362
734,361
735,361
734,362
734,362
732,363
733,363
733,363
735,363
734,365
612,367
617,373
663,370
735,363
735,361
736,362
736,361
736,361
741,360
735,359
735,363
739,368
746,364
746,367
762,366
763,362
766,365
764,362
764,365
762,367
762,363
761,363
762,361
764,362
762,363
762,362
781,343
779,337
771,343
771,345
714,354
714,357
715,359
715,358
716,358
717,359
713,361
714,361
713,364
711,369
708,373
712,374
641,357
642,358
642,360
630,432
716,505
623,439
621,445
600,446
514,355
609,392
628,473
625,479
631,470
639,488
615,485
620,447
620,447
574,401
582,427
561,363
614,394
614,394
614,394
614,394
681,467
696,499
696,487
708,484
659,466
710,371
711,357
709,356
712,356
729,358
729,354
729,357
730,357
731,358
730,354
729,357
729,357
731,359
730,355
732,357
729,358
731,358
730,358
715,271
713,278
716,281
715,282
713,278
712,278
700,324
699,321
699,323
697,318
699,321
698,317
698,318
738,363
736,361
737,361
741,368
742,360
740,353
739,354
739,352
738,353
740,352
738,350
736,352
738,353
738,355
736,355
738,354
738,353
740,353
739,356
739,358
741,355
738,357
737,354
735,351
732,348
732,346
731,347
730,344
730,346
730,345
730,342
732,342
729,341
728,342
726,343
731,355
730,356
732,357
735,356
731,356
730,355
730,355
731,354
731,354
731,354
732,356
683,313
655,288
653,292
654,293
655,291
657,283
665,269
665,274
666,274
665,271
666,275
667,275
668,271
667,277
664,274
665,271
669,273
659,268
667,273
669,273
666,272
666,271
666,271
666,271
722,340
724,337
722,339
723,341
723,341
717,344
696,360
696,360
705,349
719,340
718,342
718,343
716,342
718,341
717,345
717,342
718,344
715,343
716,344
720,381
723,384
725,386
724,387
724,391
726,391
738,389
739,384
738,383
738,384
734,383
716,358
715,356
718,354
716,357
717,358
717,354
716,351
722,351
718,356
720,354
717,356
717,357
718,352
711,343
673,263
667,270
666,265
665,266
666,271
668,272
669,272
666,272
671,264
666,270
663,265
665,264
668,266
665,265
665,265
665,267
662,263
664,264
663,267
578,294
578,303
575,298
577,290
580,287
580,287
674,316
704,317
705,316
705,318
705,322
705,319
704,321
703,319
717,342
716,341
719,342
716,342
718,340
717,342
716,342
716,341
716,339
717,339
696,344
665,343
665,344
666,346
664,343
666,345
665,349
665,345
665,348
665,347
665,349
665,342
667,345
667,343
666,344
643,310
640,310
643,309
643,314
644,311
644,311
643,312
646,316
645,314
645,313
658,264
656,265
658,272
659,272
656,269
655,268
651,263
650,258
651,261
655,264
714,336
720,347
718,348
719,353
715,347
717,325
727,312
732,320
731,325
729,322
732,324
736,328
736,327
737,325
736,326
738,321
734,323
735,324
735,324
730,366
731,364
733,364
735,363
734,364
624,337
618,337
618,337
620,340
619,337
621,337
621,340
564,387
595,414
602,437
635,463
605,457
600,458
596,448
555,380
525,351
522,366
527,367
526,369
533,373
525,366
525,345
536,372
602,455
606,473
604,394
688,467
612,486
612,486
612,486
735,394
724,382
718,369
717,366
716,360
719,362
707,306
706,303
706,304
705,301
695,309
686,323
685,318
690,319
687,317
689,318
685,317
688,322
696,302
698,302
695,301
695,303
694,300
692,297
695,300
697,303
695,300
695,303
693,302
722,338
731,353
727,351
728,353
711,338
689,318
691,320
689,318
691,317
692,317
689,313
690,316
689,316
690,316
691,317
700,307
702,302
705,304
705,304
704,302
702,301
