615,366,0.025714
612,365,0.017295
615,367,0.017661
618,372,0.018263
617,369,0.0167
608,367,0.016864
582,367,0.018687
577,364,0.020236
579,365,0.01969
577,364,0.019956
578,363,0.020072
579,367,0.019616
578,363,0.019438
577,364,0.019446
577,364,0.019339
575,363,0.019976
580,366,0.019373
579,363,0.019317
577,364,0.019402
581,364,0.019026
579,364,0.018664
581,366,0.021327
575,373,0.019515
556,393,0.025874
538,402,0.02598
538,405,0.02762
537,403,0.029386
539,405,0.029268
538,404,0.027692
541,402,0.027744
526,408,0.024805
500,420,0.024769
495,425,0.025447
494,424,0.025776
491,422,0.024256
495,424,0.024691
495,423,0.025021
495,424,0.025496
495,424,0.024752
496,424,0.027431
498,429,0.025946
535,452,0.025828
571,449,0.015672
607,459,0.017488
620,466,0.019134
613,468,0.019898
616,470,0.019491
609,468,0.018262
615,469,0.020687
616,471,0.017473
618,471,0.017257
618,472,0.020759
642,469,0.015824
675,463,0.01659
677,461,0.016967
677,461,0.016933
677,461,0.017094
673,463,0.017227
674,463,0.016473
674,462,0.017078
670,462,0.019102
671,462,0.024393
671,462,0.016627
668,463,0.016808
668,462,0.017223
666,462,0.016665
667,463,0.017566
668,463,0.017038
664,462,0.017186
663,459,0.016527
662,462,0.01667
659,459,0.017112
654,458,0.016667
656,458,0.017465
655,459,0.016646
655,460,0.017306
654,458,0.018125
654,463,0.016771
655,459,0.016282
656,461,0.017581
654,461,0.016259
653,461,0.017295
653,461,0.017374
654,462,0.016331
653,460,0.018934
656,461,0.016313
654,460,0.023259
655,461,0.018097
654,459,0.017383
655,459,0.018444
658,460,0.015386
683,457,0.015361
688,450,0.016068
689,450,0.015298
689,450,0.015526
687,450,0.015324
690,450,0.015662
689,451,0.015534
688,451,0.015501
691,450,0.015686
691,452,0.015743
691,453,0.01559
693,451,0.01555
693,453,0.023498
694,452,0.017837
694,452,0.016035
694,452,0.01603
696,452,0.016476
696,454,0.01609
698,453,0.016245
699,455,0.016438
700,457,0.016252
702,455,0.016335
706,454,0.016848
702,457,0.016313
703,456,0.017196
701,457,0.016791
704,456,0.017345
705,456,0.01722
703,458,0.01716
704,455,0.017059
702,453,0.017052
699,436,0.016778
703,427,0.017386
699,438,0.021368
698,437,0.020877
700,436,0.019975
700,434,0.017676
701,429,0.017647
700,433,0.017852
701,432,0.017823
697,437,0.017859
697,434,0.01766
700,438,0.019265
700,437,0.01795
698,437,0.017802
699,435,0.017352
698,434,0.019414
701,431,0.017729
699,435,0.017682
700,434,0.018242
699,437,0.018326
700,434,0.018271
698,440,0.018047
700,434,0.01825
702,431,0.020712
700,434,0.021133
700,439,0.019381
699,436,0.019862
694,427,0.016631
689,419,0.016669
687,418,0.018873
691,420,0.015951
687,416,0.019477
691,419,0.0201
691,419,0.018843
687,417,0.021059
689,418,0.01727
689,416,0.018919
690,417,0.01637
690,416,0.017004
689,418,0.016127
688,416,0.016364
688,416,0.016493
